10002698,03,1981,12/05/2015,01/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,01/05/2018,1,0.0019,0.0012,0,0,0,0,0,0.0005,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,01/05/2018,2,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,01/05/2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,02/05/2018,1,0.0029,0.0026,0,0,0,0,0,0.0002,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,02/05/2018,2,0.0008,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,03/05/2018,1,0.0028,0.0012,0,0,0,0,0,0.0004,0,0,0,0,0.0011,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,03/05/2018,2,1.0481,1.0368,0,0,0,0,0,0.0001,0,0,0,0,0.011,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,03/05/2018,3,0.0002,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,04/05/2018,0,0.0454,0.045,0,0,0,0,0,0.0001,0,0,0,0,0.0002,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,04/05/2018,1,0.0009,0.0004,0,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,04/05/2018,3,0.0049,0.001,0,0,0,0,0,0.0002,0,0,0,0,0.0036,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,05/05/2018,0,0.305,0.3036,0.0003,0,0,0,0,0,0,0,0,0,0.001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,05/05/2018,1,0.0323,0.0311,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,05/05/2018,2,0.0399,0.0005,0,0,0,0,0,0,0,0,0,0,0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,05/05/2018,3,0.3065,0.306,0.0001,0,0,0,0,0.0001,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,06/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,06/05/2018,1,0.0013,0.0006,0,0,0,0,0,0.0003,0,0,0,0,0.0003,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,06/05/2018,2,0.0064,0.0004,0,0,0,0,0,0.0002,0,0,0,0,0.0057,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,06/05/2018,3,0.0651,0.0136,0.0002,0,0,0,0,0,0,0,0,0,0.0508,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,07/05/2018,0,0.211,0.2078,0,0,0,0,0.0005,0.0007,0,0,0,0,0.0006,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,07/05/2018,1,0.004,0.0034,0,0,0,0,0,0.0004,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,07/05/2018,2,0.2204,0.2202,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,07/05/2018,3,0.0053,0.0046,0.0001,0,0,0,0,0.0004,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,08/05/2018,0,0.279,0.2772,0,0,0,0,0.0004,0.0002,0,0,0,0,0.0001,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,08/05/2018,1,0.0171,0.0137,0,0,0,0,0.0001,0.0002,0,0,0,0.0001,0.0024,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,08/05/2018,2,0.0377,0.0291,0.0002,0,0,0,0.0003,0.0002,0,0,0,0,0.0075,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,08/05/2018,3,0.023,0.0064,0,0,0,0,0,0.0003,0,0,0,0,0.0159,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,09/05/2018,0,0.5993,0.5939,0.0001,0,0,0,0.0002,0.0003,0,0,0,0,0.0041,0,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,09/05/2018,1,0.019,0.0008,0,0,0,0,0,0.0002,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,09/05/2018,2,0.0004,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,09/05/2018,3,0.0018,0,0,0,0,0,0,0.0001,0,0,0,0,0.0016,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,10/05/2018,0,0.0312,0.0307,0,0,0,0,0,0.0003,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,10/05/2018,1,0.0007,0.0004,0,0,0,0,0,0.0002,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,10/05/2018,2,0.0026,0.0004,0,0,0,0,0,0.0007,0,0,0,0,0.0014,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,10/05/2018,3,0.0009,0.0007,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,11/05/2018,0,0.0013,0.001,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,11/05/2018,1,0.0009,0.0005,0,0,0,0,0.0001,0.0002,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,11/05/2018,2,0.1179,0.0002,0,0,0,0,0,0.0002,0,0,0,0,0.1172,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,11/05/2018,3,0.3975,0.0007,0,0,0,0,0,0.0003,0,0,0,0,0.3958,0,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,12/05/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,12/05/2018,2,0.0038,0.0013,0,0,0,0,0,0,0,0,0,0,0.0022,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,12/05/2018,3,0.0047,0.0022,0,0,0,0,0,0.0007,0,0,0,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,15/05/2018,1,0.0775,0.0758,0,0,0,0,0,0.0015,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,15/05/2018,2,0.0938,0.0264,0,0,0,0,0.0001,0.0006,0,0,0,0,0.0663,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,15/05/2018,3,0.0208,0.0014,0,0,0,0,0,0.0003,0,0,0,0.0002,0.0186,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,16/05/2018,0,0.1457,0.05,0,0,0,0,0,0.0009,0,0,0,0,0.0937,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,16/05/2018,1,0.0043,0.0011,0,0,0,0,0,0.0003,0,0,0,0,0.0026,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,16/05/2018,2,0.0414,0.0002,0,0,0,0,0,0.0001,0,0,0,0,0.0409,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,16/05/2018,3,0.0358,0,0,0,0.0013,0,0,0,0,0,0,0,0.0343,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,17/05/2018,0,0.0036,0.0001,0,0,0.0008,0,0,0.0002,0,0,0,0,0.0021,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,17/05/2018,1,0.0012,0.0001,0,0,0.001,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,17/05/2018,2,0.032,0,0,0,0.0003,0,0,0.0003,0,0,0,0,0.031,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,17/05/2018,3,0.005,0.0004,0.0001,0,0.0031,0,0,0,0,0,0,0,0.001,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,18/05/2018,0,0.0006,0,0,0,0.0004,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,18/05/2018,1,0.006,0.0001,0,0,0.0006,0,0,0,0,0,0,0,0.0051,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,18/05/2018,2,0.0506,0.0113,0,0,0.0007,0,0,0.0001,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002698,03,1981,12/05/2015,18/05/2018,3,0.0607,0.0001,0,0,0.0009,0,0,0.0003,0,0,0,0,0.0585,0,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
